text,label
网上支付、移动支付、电话支付等新兴支付服务发展迅猛。,0
GDP 平减指数同比上涨。,0
Shibor短端保持平稳，中长端有所下行。,1
进口商品价格攀升。,0
中国发展有巨大的潜能，新型城镇化、服务业、高端制造业以及消费升级有很大的发展空间，回旋空间也比较大。,0
同时，明确股权、债权的减记顺位，规定债权人和相关利益主体通过风险处置所得原则上不低于破产清算所得。,1
三是灾后恢复重建需要大规模固定资产投资，有利于拉动内需。,0
企业资金相对宽松。,0
（二）进一步推动利率市场化，增强利率等价格杠杆的调控作用。,0
指导有关金融基础设施机构落地便利投资一揽子措施。,0
第四季度由于秋粮收成较好和参加世贸组织后预期粮价将下降等因素影响，粮食价格转升为降，降幅为2.7％。,1
为应对金融市场波动和资本外流压力，阿塞拜疆于2016年1月采取了一些资本管制措施，但这些管制措施并未实现预期效果。,1
加强风险监测预警，动态排查风险隐患， 加强对企业债务风险、银行信贷资产质量、互联网金融、民间融资及非法集资、跨境资金流动等领域的风险监测分析，督促金融机构及有关方面做好各种情景下的应对预案，依法处置信用违约风险。,1
房价上涨城市增多，但走势趋缓。,0
新兴市场经济体货币政策出现分化。,0
提高资本市场信息披露质量。,0
受新冠肺炎疫情影响，国内外经济受到冲击，国际外汇市场波动明显加大，人民币汇率也出现了一些波动，但汇率小幅贬值，对一篮子货币汇率有所升值。,1
企业和居民定期存款偏好增强。,0
尽管也面临增长放缓压力，但一些经济体迫于通胀和货币贬值压力而加息。,1
棚改融资转由地方政府专项债承担，保障房信贷增长有所放缓。,1
引导金融机构更好地用好增量、盘活存量，探索创新组织架构、 抵押品、产品和服务模式，将更多信贷资金配置到重点领域和薄弱环节，促进国民经济提质增效和持续健康发展。,0
因此，不宜简单比较不同经济体货币总量/GDP 的高低来评估货币条件和通胀压力等问题。,1
欧元区主权债务危机形势依然严峻，经济下行风险依然较大。,1
二是完善对外担保管理。,0
分城乡看，城镇消费增速快于乡村，增速差距基本保持稳定。,0
农业生产资料价格同比上涨0.1%，涨幅比上年缩小0.3个百分点；农产品生产价格同比上涨3.4%，涨幅比上年提高1.7个百分点。,0
完善系统重要性金融机构监管框架。,0
前三季度，高技术产业投资增长9.1%，增速比上半年提高2.8个百分点。,0
中国农业银行的改革基础性工作取得重大进展。,0
目前制造业和房地产投资在波动中趋于下行，经济增长在较大程度上依靠基础设施投资托举，加之低效率企业大量占用资源、资金使用效率不高，全社会债务水平上升较快，经济金融领域的潜在风险值得关注。,1
完善巨灾保险制度建设。,0
出口退税账户托管贷款为商 - 4 - 业性贷款，期限最长不超过一年，贷款比例原则上不超过企业应得退税款的70%。,1
二是盘活存量、优化增量，支持经济结构调整和转型升级。,0
④农村合作金融机构包括农村商业银行、农村合作银行、农村信用社。,0
金融领域持续助力新型消费模式下的快递行业高质量发展。,0
前价格）同比上涨8.9%；农业生产资料价格同比上涨1.9%。,0
未来若总需求持续回升可能会加大物价上行压力。,0
国际金融危机以来，主要经济体需求持续下降，尽管政策利率已接近零，但金融市场风险溢价仍居高不下，信贷市场紧缩严重，通常的以短期利率为主的货币政策传导机制不畅。,1
第一季度，国债各期限品种收益率整体下行。,1
加快推动科技创新、普惠养老、交通物流专项再贷款落地。,0
（七）黄金价格整体震荡下行上半年，上海黄金交易所黄金、白银、铂金交易规模均有所增长， 其中黄金、白银交易量创历年来同期最高水平。,1
2023年，居民消费价格指数（CPI）同比上涨0.2%，总体呈前高后低、逐步放缓态势，四季度同比平均下跌0.3%。,1
加强高风险业务的监测核查。,1
三是 LPR 衍生品较快发展。,0
中国物价目前在低位运行有其特殊原因，对世界价格影响不大。,1
4月份以来，银行间市场和交易所市场债券指数均呈现下行趋势。,1
同时，继续鼓励民营企业提高经营能力、管理水平，完善法人治理结构，建立现代企业制度，在合法合规中提高企业竞争能力，提高对经营资源的吸附能力。,0
货币市场交易活跃。,0
中国高铁已成为中国高端制造的一张亮丽 “名片”。,0
在美联储加息不确定性较大、地缘政治冲突加剧等背景下，投资者避险情绪上升， 部分新兴市场经济体金融市场波动增大，汇率大幅贬值，其中巴西雷亚尔和土耳其里拉贬值幅度尤其明显。,1
非食品价格涨幅稳定，第一季度同比上涨1.1%，涨幅与上季度持平。,0
畅通货币政策传导机制，更好把握存量与增量的关系，注重盘活存量金融资源，提高资金使用效率。,0
也要看到，当前外部环境错综复杂，经济下行压力持续加大，部分企业经营困难较多。,1
中国人民银行进一步完善宏观审慎政策框架，更好地发挥逆周期调节作用。,0
近期美国复苏态势较好，是发达经济体中的主要亮点。,0
进一步扩大保险业对外开放。,0
由于担心欧美需求疲软，加上国际能源署于6月23日宣布释放6000万桶原油储备，国际油价近期有所回落，但能源价格波动加大了金融市场和实体经济风险。,1
固定资产投资的迅猛增长导致对钢铁、电解铝、水泥等高耗能行业的巨大需求，而这些高耗能行业的过度扩张使已经绷得很紧的煤电油运供求形势更加严峻，造成瓶颈制约。,1
当然也有观点认为，当存在资产价格泡沫迹象等金融稳定风险时，央行宜采用比维持价格稳定所需更紧一些的货币政策，以避免风险积聚，也就是所谓的逆风干预（lean against the wind）。,1
引导大型银行服务重心下沉，推动中小银行聚焦主责主业，增强金融市场的活力与韧性，健全具有高度适应性、 竞争力、普惠性的现代金融体系。,0
发展中国家和经济转型国家，由于开放程度较低，非贸易商品和服务比重大，且质量较差，所以价格低于国际价格，再加上国内价格机制不健全，所以汇率与购买力平价的偏差程度较大。,1
（四）国际经济展望及面临的主要风险总体看，全球经济仍在缓慢复苏，但结构性矛盾及不确定性犹存， 可能面临以下风险： 一是美国经济增长前景和货币政策走势还存在一些不确定性。,1
第二，从需求方面看，2001年世界经济不景气和2002年世界经济恢复缓慢； 全球性的贫富差距扩大，发展中国家相对发达国家的购买力下降，需求不足的矛盾日益突出。,1
全球金融潜在风险逐步累积。,1
从国际经验看，包括财政补贴和税收优惠在内的扶持政策对各国新能源汽车发展均起到了重要推动作用，但随着产业规模的扩大和市场化程度不断提高，需在政府、企业和消费者之间建立可持续的激励相容的政策机制。,0
三是《关于改革完善并严格实施上市公司退市制度的若干意见》发布，上市公司退市制度正式出台，实现了上市公司退市的市场化、法制化和常态化。,1
推动人民币对其他货币直接交易市场发展，更好地为跨境贸易人民币结算业务发展服务。,0
鼓励创新， 以创新促进发展。,0
主要原因是后一部分企业市场销售情况不好、负债率高、信誉低，其中相当多处于停产半停产状态。,1
此外，由于中东欧国家的经济、金融同欧元区高度关联，近期下行风险有所增加。,1
灵活开展公开市场操作。,0
（二）国际金融市场概况码宽松货币政策推动大幅上涨。,0
其中，新建住宅销售价格同比上涨9.1%，环比上涨1.9%；二手住宅销售价格同比上涨6.8%，环比上涨1.0%。,0
8月份，美欧公布的经济数据走软，主要股市震荡走低。,1
完善农村金融服务体系，全面推进其他金融企业的微观机制改造。,0
资本项目可兑换程度不断提高。,0
企业生产经营有所好转，市场需求有所回暖。,0
（三）居民消费价格温和上涨，生产价格涨幅较高居民消费价格温和上涨。,0
对此要增强机遇意识和风险意识，将改革和调控、 短期和长期、内部均衡和外部均衡结合起来，集中精力办好自己的事， 努力实现高质量发展。,0
进一步促进贸易投资自由化便利化。,0
外汇市场交易主体进一步扩展。,0
房地产贷款增速持续下降。,0
根据《钢铁工业“十二五”发展规划》的要求，钢铁行业应以结构调整、转型升级为主攻方向，以自主创新和技术改造为支撑，提高质量，扩大高性能钢材品种，加快实现由注重规模扩张向注重品种质量效益转变； 优化区域布局，引导兼并重组，严格控制产能扩张，进一步提高产业集中度，推进节能降耗，强化资源保障，有效满足经济社会发展需要。,0
跨境人民币业务范围进一步扩大。,0
加快发展货币市场，推动货币市场基金发展，实现货币市场与资本市场的良性互动。,0
此外，东亚、中东地区政治形势紧张， 特别是埃及和叙利亚局势并不乐观，可能加剧全球大宗商品价格波动，制约全球经济复苏。,1
同时，人民银行充分发挥了央行“最后贷款人”作用，有效遏制了包商银行风险向其他中小金融机构蔓延，守住了不发生系统性风险的底线。,1
人民币汇率有升有贬、双向浮动，保持在合理均衡水平上的基本稳定。,1
通货膨胀形势依旧不容乐观。,1
有序推进人民币国际化，进一步扩大人民币在跨境贸易和投资中的使用，深化对外货币金融合作，发展离岸人民币市场。,0
部分新兴市场经济体经济有所企稳，但仍面临调整与转型压力。,0
一季度，欧元区经济只增长了0.9%，二季度增长仍然缓慢，恢复势头脆弱乏力。,1
第二轮量化宽松政策 （QE2）已于6月底如期结束，但美国经济仍受失业率高企、房地产市场低迷和债务风险等问题困扰，增长势头放缓。,1
新兴业态快速增长，居住类消费回暖，节能智能消费日趋旺盛。,0
未来交通运输业有望迎来新的发展机遇，由“大”向“强”不断迈进。,0
少数非洲经济体仍在加息，安哥拉和尼日利亚央行分别加息50个和150个基点。,1
强化对绿色发展的金融支持。,0
商业银行设立基金管理公司，鼓励了金融创新，有利于促进金融市场长期健康协调发展，推进商业银行改革，优化资源配置。,0
此次利率调整适应物价水平整体走低的形势，稳健货币政策取向并未发生变化。,1
要加快金融体制改革的步伐，进一步完善外汇管理体制，逐步放宽对企业和居民用汇的限制，积极创造条件，提高人民币汇率形成机制的市场化程度。,0
日本经济受出口减速和内需下滑影响，增速放缓。,1
第一季度，欧元区制造业 PMI 持续走低，3月制造业 PMI 降至一年来最低水平。,1
新兴市场经济体继续复苏，但速度不一。,0
保险市场与货币政策调控的关联度日益提高。,0
一是灵活调整中央银行票据发行力度，保持银行体系流动性充足。,0
充分利用各种有利条件，加快建立以市场为导向、企业为主体、科研院所和高校为支撑、产学研用紧密结合的纺织行业科技创新机制，进一步提高产品质量，培养自主品牌，提高产品附加值，完善产业价值链；推广节能降耗减排新技术并加强资源再生循环及利用，着力推动纺织工业进入创新驱动的发展轨道。,0
继续完善做市商制度，提高债券市场流动性，为培育有效的收益率曲线夯实基础。,0
推动金融机构健全运用 LPR定价机制，持续释放 LPR改革潜力。,0
第三，货币政策紧缩力度偏大也是美国经济下滑的重要因素。,1
由于欧元区银行间市场趋紧，法国银行也面临较大的融资压力，9月13日，穆迪下调了法国兴业银行和法国农业信贷银行的评级。,1
加强对重点行业、重点企业、重点地区的信贷集中状况以及信贷风险的动态评估监测，及时发布预警信息。,1
三是社会领域投资回升。,0
2019年以来单月CPI同比涨幅有所走高主要受食品价格尤其是猪肉价格较快上涨所拉动， 关系到居民“菜篮子”消费成本，须引起重视并妥善应对。,0
目前不顾客观条件，盲目新建汽车项目的势头仍然存在，使有限的资源得不到有效利用。,1
大力发展监管科技，提高监管的专业性、有效性和严肃性。,0
适时推进资源能源价格形成机制改革，提高并强化环保标准，促进发展方式转变。,0
股票市场成交量回升。,0
三是进一步完善再贴现制度管理。,0
通过健全金融机构体系和市场体系、增强金融服务能力，进一步加大金融支持科技创新和经济结构调整的力度，支持国家创新体系建设，促进新能源、新材料等战略性新兴产业创新发展。,0
完善保险产品费率和准备金评估的标准。,0
放缓的银行向实体经济提供支持。,1
受油价下跌等因素影响，物价下行压力依然存在，离日本央行2%的通胀目标仍有较大差距。,1
目前，大多数欧元区银行已开始对部分机构客户征收负利率，但仍很难对零售客户实施负利率。,1
新兴市场经济体复苏普遍较快，但也有所分化，亚洲和拉美增长较快，欧洲新兴市场经济体复苏相对较慢。,0
多数新兴市场经济体股市走高，第三季度阿根廷MERV指数大幅上涨59.1%， 印尼雅加达综合指数和墨西哥MXX指数均上升5.3%。,0
近年来铁路发展成效显著。,0
发达经济体国债收益率近期普遍下行，全年走势不一。,1
资产负债结构的不稳定最终引发流动性风险。,1
精准开展公开市场操作。,0
地震、海啸和核泄漏灾难对日本生产和出口造成沉重打击。,1
但塞浦路斯救助等问题使欧债危机一度再现阴霾，欧元区经济前景仍不容乐观。,1
未来随着经济增速逐步向潜在水平回归，宏观杠杆率有望趋于平稳。,0
一季度，人民币对美元汇率小幅贬值。,1
但也有部分行业因需求不振、产品价格下降等原因利润比上年减少。,1
在贸易收支恶化和资本流出的共同作用下，新兴市场经济体汇率波动较大，许多亚洲国家货币出现贬值。,1
受12月货币市场利率变动的影响，票据融资利率有所上升， 一定程度上收窄贷款利率总体降幅。,1
推动市场创新，丰富债券市场产品和层次，更好地满足投资者需求。,0
推动供应链金融规范发展和创新， 联合有关部门逐步落地具体配套政策，精准服务供应链产业链完整稳定。,0
虽然部分企业出现亏损，少数企业发生关停， 但没有从根本上影响中小企业较快发展的格局，也没有出现企业集中倒闭的现象。,1
鼓励金融机构创新组织、机制、产品和服务模式，支持农业适度规模经营和新型农业经营主体发展。,0
全球主要股指波动较大。,1
国家较大幅度提高社会保障水平，推进医疗卫生体制改革，增加农业补贴，有利于提高居民消费倾向，促进消费增长。,0
进出口逐季回稳，降幅收窄。,1
灵活开展公开市场操作。,0
房地产贷款增速明显下降。,0
同时，得益于经济结构调整步伐加快、居民收入逐步提高等因素，消费在拉动经济增长中的贡献度总体呈上升趋势。,0
对4000多家银行业金融机构开展年度压力测试，按季开展大型企业风险监测。,1
主要经济体国债收益率震荡走低。,1
保持对地下钱庄违法犯罪活动及其交易对手的高压打击态势，稳妥处置非法网络炒汇平台。,1
受上年低基数影响，商品房销售和房地产开发投资同比出现明显增长。,1
利率衍生产品快速发展。,0
外债规模继续稳步增长。,0
处理好保持经济平稳较快发展、调整经济结构和管理好通胀预期的关系，提高金融支持经济发展的可持续性，维护金融体系健康稳定运行。,0
一是运输生产稳步恢复。,0
加强银行风险监测预警，针对预警银行苗头性问题及时纠偏，促使大部分银行异常指标回归至行业正常水平，推动风险早发现、早处置。,1
2008年，我国发生了雨雪冰冻和汶川地震两场突如其来的特大自然灾害，经历了全球经济和金融市场急剧动荡的巨大冲击，经济增长下行的压力明显加大。,1
二是盈利状况相对稳定。,0
第一，积极支持国有企业改革。,0
药品同质化较为严重，行业竞争激烈， 部分药品产能过剩，2019年医药制造业产能利用率为76.6%，较上年下降1.0个百分点。,1
我国金融机构贷款投放存在比较明显的季节波动。,1
进一步规范证券市场信息披露。,0
各类债券发行利率回落。,1
与此同时，新兴市场经济体股市涨跌互现。,0
加大消费信贷产品创新力度。,0
推进重点区域高水平开放试点落地。,0
利率管制的基本放开，为货币政策调控框架转型创造了有利条件。,0
3月后， 随着金融危机影响的减弱及其后的经济复苏，国际外汇市场避险情绪由强减弱，并逐渐转为风险偏好，加上美国利率持续保持历史低位推动出现大量借入美元买其他货币的套利交易，美元对欧元、日元汇率持续回落。,1
从内部看，我国经济长期向好的基本面没有变，随着经济循环畅通，我国经济运行持续整体好转将支撑人民币汇率。,0
国际贸易将逐渐恢复增长。,0
基于上述理论研究和实践发展，中央银行不断改进和完善沟通。,0
英国房价持续下跌，Halifax房价指数3各季跌幅分别达到1.4%、5.1%、5.6% 和5.2%，年末英国平均房价已跌至5年前的水平。,1
另一方面，融资成本持续降低。,0
企业商品价格（CGPI）同比下降5.6%，降幅比上年同期扩大3.6个百分点。,1
二是要继续促进经济结构调整。,0
提升金融风险防控的前瞻性、全局性和主动性， 牢牢守住不发生系统性金融风险的底线。,1
"三大攻坚战进展良好，供给侧结构性改革不断深化，总供求基本平衡，经济增长保持韧性，改革开放有力推进，就业形势保持稳定,人民生活持续改善，保持了经济持续健康发展和社会大局稳定。",0
④农村合作金融机构包括农村商业银行、农村合作银行、农村信用社。,0
另一方面，部分经济体收紧货币政策以应对国内通胀压力，减少美联储加息带来的冲击， 减轻本币贬值和资本外流压力。,1
在“稳”的基础上，人民银行创新和运用结构性货币政策工具，为高质量发展增强“进”的动力。,0
由于贷款需求不足，且部分银行顾及信贷风险，TLTRO届时能否完全实现欧央行投放1万亿欧元的意向规模也还存在不确定性。,1
完善货币政策调控与推进金融改革相辅相成。,0
汽车行业健康、可持续发展，事关人民群众的日常出行、社会资源的顺畅流通和生态文明的全面跃升。,0
科技型企业贷款持续增量扩面。,0
人民币对国际主要货币汇率有贬有升，双向浮动。,1
房地产贷款增幅回落。,1
继续支持保障性住房、中小套型普通商品住房建设和居民首套自住普通商品房消费，抑制投机投资性购房。,1
第三季度，洲际交易所布伦特原油期货当季平均价格同比下跌8.4%，跌幅比上个季度收窄17.5个百分点。,1
严格控制对高耗能、 高排放行业和产能过剩行业的贷款。,1
此外，经营次级房贷业务的机构被迫停止业务或倒闭还会波及持有次级抵押贷款及其衍生品的机构，包括共同基金、对冲基金、大型银行与保险公司等。,1
重点支持中小银行补充资本，提升银行服务实体经济和防范化解金融风险的能力，防范社会信用收缩风险。,1
2008年9月，次贷危机急剧恶化，雷曼兄弟宣布破产，美林被收购，“两房”和美国国际集团被接管，华盛顿互惠银行倒闭，美联银行出现危机，而且欧洲部分金融机构也相继出现问题，甚至部分国家如冰岛等更出现了国家性危机。,1
二是民间投资增速回升，全年民间投资同比增长6%，比上年高2.8个百分点。,0
下一步，有必要进一步加强和改善房地产市场调控，调整住房供应结构，增加有效供给，促进房地产市场健康发展。,0
（三）主要经济体货币政策发达经济体货币政策正常化步伐放缓。,1
与此同时，国民经济持续发展面临的问题， 主要是国内经济结构调整压力加大，创新能力不强，资源环境约束较强，改善民生任务艰巨，需要进一步增强经济发展的协调性、可持续性和内生动力。,0
前5个月，受新冠肺炎疫情影响，国内外经济受到冲击， 国际外汇市场波动加大，人民币汇率对美元有所贬值，对一篮子货币小幅升值。,1
五是建立市场化法治化的风险处置机制。,1
压力受疫情影响，中小微企业普遍出现资金周转困难的问题。,1
当前国际初级产品价格总体仍处于低位，加之外需减弱可能加剧国内产能过剩，在总需求萎缩的大背景下，目前推动价格上行动力较弱，下行压力则相对较强，通货紧缩风险较大。,1
引导市场利率围绕央行政策利率波动。,1
党的十九届五中全会要求“十四五”时期城乡区域发展协调性明显增强，同时新发展理念强调要协调发展。,0
生产价格涨幅有所扩大。,0
这是当前买方市场格局的特征和供求关系失衡的重要原因。,1
欧洲难民危机、恐怖主义威胁、韩国亲信干政丑闻曝光后的权力真空等可能造成地缘政治冲突多点爆发，风险因素和不确定性进一步累积。,1
从参考一篮子货币汇率变化看，5月份以前，在全球经济复苏乏力、国际金融市场波动加大的背景下，市场对美联储加息预期降温，美元指数一度跌至92左右，相应的人民币兑美元汇率中间价较上日收盘汇率有所升值。,1
季节性需求和市场预期扰动煤炭、钢铁价格低位波动，但供应偏紧和输入性因素带动国内石油、有色金属相关行业价格上涨，叠加翘尾影响快速减弱，工业生产者出厂价格指数（PPI） 同比降幅不断收窄。,1
在一系列扶持政策和市场需求推动下，中国新能源汽车产业迎来跨越式发展的机遇，生产和销售均呈现快速增长。,0
年初，美元相对欧元、日元等主要货币加速贬值，3月中下旬后，贬值趋势略有改变。,1
继续实施普惠小微贷款支持工具，持续支持小微企业发展。,0
受采掘业工业产品价格大幅上涨的影响，采掘业利润全面大幅增长，其下游行业利润下降。,0
目前，扶贫再贷款政策实施进展顺利，引导提高金融助推脱贫攻坚取得初步成效。,0
20世纪90年代后，日本经济出现严重衰退，陷入“失去的二十年”。,1
提高研发投入力度，加强关键技术攻关，继续聚力提质增效， 强化创新引领。,0
将推进供给侧结构性改革与加强信贷政策结构性调整相结合，进点领域、薄弱环节。,1
引导商业银行着力调整信贷结构，对盲目投资、低水平重复建设行业的建设项目强化信贷风险管理。,1
市场信心有所恢复，全球股市强劲上扬。,0
在流动性充裕的大背景下，随着经济逐步企稳回升，容易形成持续的通胀预期，富余资金必然寻找各种途径和出口。,0
另外，塞浦路斯救助问题也一度冲击欧洲和国际金融市场。,1
商品房销售创历史新高，但增速趋缓。,0
落实政策性开发性金融机构改革方案，科学建立资本约束机制，健全治理结构，完善财税扶持政策，构建符合中国特色、能更好地为经济发展服务、可持续运营的政策性开发性金融机构及其政策环境。,0
加强对各类型投保机构的风险研究，做好风险监测、识别， 依法采取风险警示和早期纠正措施。,1
三是直接融资的良性替代效应。,0
第一，要深化农村信用社体制改革，明晰产权，落实管理责任。,0
外汇市场交易主体进一步扩展。,0
4、重复建设严重，散乱局面未得到根本改变。,1
2005年上半年，宏观调控的成效进一步显现，国民经济保持了平稳较快增长。,0
美联储根据经济发展的趋势，也存在降息的可能。,0
④农村合作金融机构包括农村商业银行、农村合作银行、农村信用社。,0
但创新过程中也存在监管套利、 增大市场流动性风险等问题。,1
（五）大力培育和发展金融市场加强金融市场制度性建设，加快发展直接融资，改善金融资产结构，丰富市场层次与产品种类，培育和发展机构投资者，推动金融市场的协调发展。,0
五是进一步丰富对外投资主体。,0
发达经济体央行重启或加码量化宽松。,0
一是进一步加强流动性管理。,0
《同业拆借管理办法》全面规定了同业拆借市场的准入与退出、交易和清算、风险控制、信息披露、监督管理等规范，明确规定了违反同业拆借管理规定的法律责任。,1
信贷结构持续优化。,0
第二季度，受上年基数略高影响，工业生产者出厂价格（PPI）同比下降3.3%，降幅比上季度扩大2.7个百分点，各月分别下跌3.1%、3.7%和3.0%，6月跌幅有所收窄。,1
五是深入推进金融精准扶贫。,0
上市公司股份减持制度进一步完善。,0
人民币贷款增长略有放缓。,1
四是信托贷款同比大幅多增。,0
此外，进化，以改革创新盘活存量资金，引导金融机构将盘活的信贷资源重点支持棚改、水利、中西部铁路等领域建设。,0
四是投资结构不合理。,1
此外，国际社会担忧日元贬值引发全球竞争性贬值。,1
一是完善管理，打击转口贸易、内保外贷等领域的虚假、欺骗性交易。,1
工业生产较快增长，高技术制造业持续发挥引领作用。,0
同比增速为可比口径数据，为年增速。,0
及时开展常备借贷便利操作。,0
工业企业效益水平继续提高。,0
不会造成财政向央行透支，也不是财政赤字货币化。,1
以习近平同志为核心的党中央统揽全局，作出统筹疫情防控和经济社会发展的重大决策部署，我国率先控制疫情、率先复工复产、率先实现经济正增长，经济发展韧性不断增强，这对稳杠杆作用突出。,0
房地产开发投资平稳增长，新开工有所回落。,1
此外， 澳大利亚央行4月暂缓加息，5月和6月累计加息50个基点；加拿大央行3月和4月连续两次暂缓加息，6月加息25个基点；韩国央行第二季度维持基准利率不变。,1
生产者价格（PPI）大大高于 CPI。,0
但也存在一些问题，例如若通胀指标衡量出现偏差，政策就可能出现系统性的偏离，加之只有调节短期利率的单一手段，因而难以应对前些年普遍出现的CPI基本稳定但资产价格和金融市场大幅波动的局面。,1
日本下半年来经济有所放缓，三季度 GDP 环比折年率转负至-2.1%，制造业 PMI 震荡下行。,1
国际原油等大宗商品价格下跌，叠加上年高基数，PPI 同比涨幅逐月回落。,1
国债收益率上行，曲线进一步平坦化。,0
应当看到，造成当前国内流动性总体偏多的直接原因来自国际收支持续顺差，从深层次看则与储蓄率过高、消费率偏低的经济结构性矛盾突出密切相关。,1
（三）值得关注的问题和趋势经济增长仍未恢复至疫情前水平。,1
下一阶段，应积极推动物流业转型升级和创新发展，加快建立布局合理、技术先进、便捷高效、绿色环保、安全有序的现代物流体系。,0
一是产业部门中长期贷款增长回暖。,0
全球高通胀持续时长尚存争议，需防止通胀预期脱锚风险。,1
现代服务业、高技术产业及一些新型业态发展势头较好，尤其是一些积极推进转型升级和自主创新的产业和企业呈现出较强的抗风险能力和发展活力。,0
汽车行业经济效益发展态势良好。,0
进一步加强政策协调，疏通货币政策传导渠道，创新货币政策工具和机制，进一步提高金融服务实体经济的能力和意愿。,0
风险传导路径方面，假设测试目标企业因需要支付碳排放费用， 导致生产成本上升、盈利能力下降，贷款违约概率上升，银行预期损失增加、资本充足水平受到影响（下图）。,1
针对钢铁工业快速发展过程中存在的深层次矛盾和问题，为深入贯彻科学发展观，进一步落实《钢铁产业调整和振兴规划》，实现国家确定的“十一五”节能减排目标，加快钢铁工业结构调整，国务院办公厅于2010年6月4日发布了《关于进一步加大节能减排力度加快钢铁工业结构调整的若干意见》，指出必须充分利用市场变化形成的倒逼机制，综合运用经济、技术、法律和必要的行政手段，切实加大节能减排力度，加快结构调整步伐，促进钢铁工业的全面、协调和可持续健康发展。,0
更好地发挥积极财政政策在扩大内需和结构调整上的作用。,0
受计划经济体制的影响，我国资源价格水平长期偏低，这不仅导致了资源浪费和粗放型经济增长，而且还导致了高耗能、高污染和资源性产品的出口，扩大了贸易顺差，夸大了人民币升值的压力。,1
不仅个人储蓄率降至零以下，政府财政赤字也不断膨胀。,1
"中国人民银行2005年第四季度城镇储户问卷调查显示，城镇居民未来收入信心指数较上季提高2.4个百分点，较上年同期提高1.2个百分点,居民增收信心较强。",0
目前影响全球经济增长的主要风险是：全球贸易失衡和贸易摩擦加剧，贸易保护主义趋势加强，国际原油价格持续高位波动，股市和房地产泡沫风险增大，通货膨胀压力加大。,1
投资者对欧债危机蔓延的担忧进一步加剧，金融市场出现新一轮动荡。,1
加快产业结构调整，注重品牌建设。,0
提高直接融资比重，促进多层次资本市场健康发展，更好地为实体经济服务。,0
防范跨行业、跨市场风险，防范非正规金融及其他相关领域风险向金融体系传导。,1
不合理的收益率曲线会进一步加剧金融机构资产负债期限结构不合理的趋势，反过来又进一步导致收益率曲线的扭曲，加剧长短期利率结构不合理的趋势。,1
大力发展消费信贷，落实好房地产信贷政策，加大对结构调整、 自主创新、兼并重组、产业转移、区域经济协调发展的融资支持。,0
全球主要股市震荡明显。,1
国际原油价格9月份以后出现较大幅度下跌，但依然在高位波动。,1
第三季度，企业商品价格（CGPI）同比下降0.7%，其中9月份 CGPI 同比下降0.4%，降幅连续4个月收窄。,1
聚焦重点支持群体和重点企业，创新开展多种形式的政银企对接活动，提高融资对接有效性、 精准性。,0
2019年，受中美贸易摩擦与全球经济表现等影响，恐慌情绪一度导致美国国债收益率倒挂，并带动多个欧洲经济体国债收益率走低至0甚至为负。,1
前三季度，全国固定资产投资（不含农户）43.7万亿元，同比增长0.8%，增速年内首次由负转正。,0
（七）黄金价格弱势震荡上海黄金交易所黄金价格弱势震荡，小幅收高。,1
理论上，退出应以危机的影响基本消除、经济恢复增长为前提。,1
上半年，银行间市场国债收益率曲线整体下行。,1
进一步扩大金融业对外开放，放宽银行、证券、保险业的市场准入。,0
石油进口快速增长推动对外依存度进一步提高。,0
年末 M2增速仍明显高于名义 GDP 增速，相对于经济增长实际需要，货币增长仍处于较高水平。,0
目前，各方对于通胀低迷更多源于暂时性因素还是趋势性因素仍存在争议。,1
今年以来，主要发达经济体通胀回落速度边际放缓。,1
（二）债券发行利率下行，发行量和交易量增加国债和金融债发行利率回落。,1
日本房地产依然低迷。,1
中国人民银行继续对农村信用社执行较低的存款准备金率。,1
进一步加强政策协调，疏通货币政策传导，创新货币政策工具和机制，进一步提高金融服务实体经济的能力和意愿。,0
进出口增速总体稳定，贸易顺差增加。,0
相比第二产业，第三产业具有更强的吸纳就业能力，有利于解决更多就业。,0
房地产开发投资高位缓慢回落。,1
受国际金融危机影响，美元、欧元等主要国际结算货币汇率大幅波动，贸易融资大幅萎缩，中国及周边国家和地区的企业在使用第三国货币进行贸易结算时面临较大的汇率波动风险，一些境内外企业希望用人民币进行贸易结算。,1
必须加大结构改革力度，尽快在平衡增长的治本方面取得新进展、新突破，促使国际收支趋于平衡。,0
国内经济恢复基础尚不牢固，居民消费仍受制约，投资增长后劲不足，中小微企业和个体工商户困难较多， 稳就业压力较大。,1
2、生产价格（PPI）同比涨幅有所反弹，原材料、燃料、动力购进价格上涨幅度仍高于工业品出厂价格。,0
着力完善存款保险制度功能。,0
健全央行政策利率体系，增强利率调控能力。,0
随着生活水平提高和人们健康意识增强，我国医药制造业保持较快发展。,0
劳动力市场恶化。,1
随着居民收入增长回升、消费场景改善，居民消费将更多转化为企业和劳动者收入，进一步增强消费潜力，形成扩大内需的“正反馈”。,0
上述问题加剧了欧洲银行业去杠杆化进程，造成比较严重的信贷紧缩。,1
人民币对国际主要货币汇率有升有贬，双向浮动。,1
促进改善金融生态环境，引导商业银行增强应对经济景气变化的能力， 健全贷款的激励和约束机制。,0
税收收入较快增长，非税收入低增长。,1
第二季度以后，受美元指数走强和贸易摩擦影响，人民币汇率有所贬值。,1
